name,price,price_tax,description,allergens,calories,carbohydrate,fat,fiber,protein,salt,sugar,is_seven_premium,category,small_category,url,image_url
醤油ワンタンスープ,328.0,354.24,鶏肉や豚肉，魚介の旨味が入った醤油スープにワンタン4個と野菜が一緒に摂れる満足感のあるワンタンスープ,"卵,小麦",107.0,12.0,3.1,2.1,8.9,3.0,9.9,false,惣菜,惣菜,https://www.sej.co.jp/products/a/item/104707/,https://img.7api-01.dp1.sej.co.jp/item-image/104707/A45CC4997BFE062B16913FF857AC8E4E.jpg
北海道産コーンのポタージュ,328.0,354.24,甘みのある北海道産コーンを使用し、玉ねぎと一緒に煮込むことで素材の旨みを引き出した風味豊かなコーンポタージュです。,"乳,小麦",221.0,30.4,8.3,3.4,7.8,1.7,27.0,false,惣菜,惣菜,https://www.sej.co.jp/products/a/item/105134/,https://img.7api-01.dp1.sej.co.jp/item-image/105134/130DB97A6D8DF4AA4BA77CD30447FE96.jpg
醤油仕立ての瀬戸焼そば,298.0,321.84,醤油や豚肉の煮汁で麺に味付けをした旨味のある醤油味の焼そばです。,"卵,小麦",506.0,82.5,12.6,4.0,17.7,4.6,78.5,false,そば・うどん・中華麺,焼きそば・焼うどんほか,https://www.sej.co.jp/products/a/item/094976/,https://img.7api-01.dp1.sej.co.jp/item-image/094976/EE848D216EF213E4D6D5D944773DE27E.jpg
コク旨カレーうどん,500.0,540.0,油揚げ、豚肉、ねぎ、かまぼこを盛り付けた、コクと旨みのあるカレーうどんです｡,"乳,小麦",784.0,76.3,42.7,10.8,29.1,6.2,65.5,false,そば・うどん・中華麺,うどん,https://www.sej.co.jp/products/a/item/094935/,https://img.7api-01.dp1.sej.co.jp/item-image/094935/2C72BA0D740A3E6BC06EDF4A515B1B7F.jpg
７Ｐたまごと発酵バターのフレンチトースト２個,148.0,159.84,超熟食パン使用したフレンチトーストです。,"卵,乳,小麦",459.0,49.0,25.2,2.6,10.3,1.4,46.4,true,パン・シリアル,パン・シリアル,https://www.sej.co.jp/products/a/item/301957/,https://img.7api-01.dp1.sej.co.jp/item-image/301957/AF619DA0FC27E2465FDF279F7ADF8F98.jpg
７プレミアム中華風ニラ玉炒めの素,148.0,159.84,卵3個とニラ1束で簡単に作れる中華風ニラ玉炒めの素。ねぎ、にんじん、たけのこ、鶏肉、きくらげ、椎茸の6種の具材入り。,小麦,138.0,15.5,5.8,2.6,7.5,4.3,12.9,true,常温・加工食品,調味料,https://www.sej.co.jp/products/a/item/350179/,https://img.7api-01.dp1.sej.co.jp/item-image/350179/06F0FBE7A18871B9A977371E3829894E.jpg
天然水の氷１．１Ｋｇ,258.0,278.64,,,,,,,,,,false,冷凍食品,ロックアイス,https://www.sej.co.jp/products/a/item/450308/,https://img.7api-01.dp1.sej.co.jp/item-image/450308/230F30562526072D07CF56639BAC77F9.jpg
７プレミアムゆずれもんサイダー５００ｍｌ,100.0,108.0,国産ゆず果汁にレモン果汁をブレンドした強炭酸で爽やかな飲みごたえのあるサイダーです。すっきりした後味をお楽しみいただけます。,,36.0,9.0,0.0,0.0,0.0,0.06,9.0,true,ソフトドリンク,果汁・炭酸飲料,https://www.sej.co.jp/products/a/item/460065/,https://img.7api-01.dp1.sej.co.jp/item-image/460065/0F11A68E6998EE7EFDF072246457961A.jpg
７プレミアムピーナッツ入りピリ辛つぶせん,148.0,159.84,香ばしい大粒のバタピーと、ピリ辛風味のつぶせんべいを組み合わせました。,"乳,小麦,落花生",345.0,44.0,14.9,2.9,10.1,0.99,41.1,true,お菓子,和風菓子・豆菓子,https://www.sej.co.jp/products/a/item/310228/,https://img.7api-01.dp1.sej.co.jp/item-image/310228/A5D2A226F521D41C948F97ECD053A76A.jpg
ガーナショコラボウル,178.0,192.24,ロッテ「ガーナミルク」とのコラボ商品です。定番のガーナミルクをクリームに使用した菓子パンです。,"卵,乳,小麦",336.0,41.2,17.0,1.9,5.6,0.44,39.3,true,パン・シリアル,パン・シリアル,https://www.sej.co.jp/products/a/item/302767/,https://img.7api-01.dp1.sej.co.jp/item-image/302767/52C7AD88953A6365B3E473F65BCB3875.jpg
７プレミアムチョコシュー,138.0,149.04,生地に発酵バターを使用した一口サイズのチョコシューです。,"卵,乳,小麦",374.0,24.3,28.8,2.4,5.6,0.2,21.9,true,お菓子,チョコレート・焼き菓子,https://www.sej.co.jp/products/a/item/322150/,https://img.7api-01.dp1.sej.co.jp/item-image/322150/160A5567C6E3E1A27AD9767A28651AC6.jpg
将軍珈琲クリームのちぎりパン,178.0,192.24,生地とクリームにサザコーヒーの将軍珈琲の粉末を混ぜ込んだ菓子パンです。,"卵,乳,小麦",355.0,45.1,16.5,2.0,7.4,0.71,43.1,true,パン・シリアル,パン・シリアル,https://www.sej.co.jp/products/a/item/300758/,https://img.7api-01.dp1.sej.co.jp/item-image/300758/FD0BD5978366DC9991A6D0CBD602459C.jpg
７Ｐブルーマウンテンブレンドドリップ５Ｐ,498.0,537.84,ジャマイカ輸出規格における最高等級豆「ブルーマウンテンＮo.1」を51%使用。調和のとれた味わいと濃厚なコクが特長。,,2.0,0.6,0.0,0.2,0.1,0.0,0.4,true,常温・加工食品,インスタントドリンク,https://www.sej.co.jp/products/a/item/370457/,https://img.7api-01.dp1.sej.co.jp/item-image/370457/30F23A85A841490BCB8E033C44CB7653.jpg
７プレミアムカップみそ汁海苔,118.0,127.44,有明産の海苔と国内産のひとえぐさをブレンドしたおみそ汁です。調味みその配合を見直すことで、磯の香り豊かに仕上げました。,小麦,34.0,4.5,0.9,0.9,2.4,1.9,3.6,true,常温・加工食品,インスタント食品,https://www.sej.co.jp/products/a/item/340184/,https://img.7api-01.dp1.sej.co.jp/item-image/340184/046FB07E33E572F8A22E461F5D3E55E6.jpg
７Ｐスタールビーグレープフルーツ,218.0,235.44,ほどよい酸味と甘みの冷凍スタールビーグレープフルーツです。,,55.0,13.3,0.4,0.8,1.1,0.0,12.5,false,冷凍食品,冷凍食材,https://www.sej.co.jp/products/a/item/410780/,https://img.7api-01.dp1.sej.co.jp/item-image/410780/2C429A9046D38F6F3838B37662534AF7.jpg
７プレミアムマヨネーズ２５０Ｇ,218.0,235.44,コク、うま味、酸味のバランスが良いマヨネーズですので、幅広いメニューにご使用いただけます,卵,110.0,0.7,11.0,0.0,0.2,0.3,0.7,true,常温・加工食品,調味料,https://www.sej.co.jp/products/a/item/350565/,https://img.7api-01.dp1.sej.co.jp/item-image/350565/7A6185F1EC2FE71FB94C457CA5808889.jpg
唐揚げ玉子とじ丼,370.0,399.6,ジューシーな唐揚げと玉ねぎをこだわりの卵でとじた玉子とじ丼です｡,"卵,乳,小麦",481.0,84.5,8.1,3.2,19.0,2.7,81.3,false,お弁当,チルド弁当,https://www.sej.co.jp/products/a/item/042137/,https://img.7api-01.dp1.sej.co.jp/item-image/042137/8B9AFB6FEBC1CA3C80CD71F6644985A6.jpg
昆布づくしおむすび,130.0,140.4,昆布だし飯の中具に昆布を使用し、おぼろ昆布シートで包みました。北陸で馴染みのある昆布の旨味を存分に味わえるおむすびです。,小麦,188.0,41.7,1.4,2.1,3.3,1.8,39.6,false,おにぎり,その他のおむすび,https://www.sej.co.jp/products/a/item/045725/,https://img.7api-01.dp1.sej.co.jp/item-image/045725/E20356BBF7398FB263CF076186344A68.jpg
味しみ玉こん,250.0,270.0,山形県にある「平野屋」で製造された玉こんにゃくを使用しました。ほんのりイカの風味がする、中まで味のしっかりしみた商品です。,小麦,52.0,12.2,0.4,3.7,1.8,5.3,8.5,false,サラダ,サラダ,https://www.sej.co.jp/products/a/item/101731/,https://img.7api-01.dp1.sej.co.jp/item-image/101731/40580C7457381D2D0D138399049403F0.jpg
辛口ロースカツカレー,580.0,626.4,ロースカツを盛り付けた、辛味とコクのあるカレーです。原材料高騰のため、税抜売価５８０円に変更させていただきます。,"乳,小麦",890.0,137.8,29.1,4.2,21.3,3.6,133.6,false,お弁当,チルド弁当,https://www.sej.co.jp/products/a/item/043802/,https://img.7api-01.dp1.sej.co.jp/item-image/043802/84147BCAF1BEECBE236160B211ACEF96.jpg
おでんがんも,112.0,120.96,豆腐生地に、たっぷりとつゆが染み込んだ柔らかい食感のがんもです。,"小麦,大豆,鶏肉,やまいも",40.0,1.0,2.6,0.3,3.4,0.04,0.7,false,おでん,おでん,https://www.sej.co.jp/products/a/item/120005/,https://img.7api-01.dp1.sej.co.jp/item-image/120005/3355E38D9CDB1235CCA0869D3C38FAE3.jpg
パリポリゆず大根,218.0,235.44,ゆず風味香るさっぱりとした大根の漬物です。,小麦,96.0,23.3,0.3,1.4,0.6,3.1,21.9,false,サラダ,サラダ,https://www.sej.co.jp/products/a/item/105030/,https://img.7api-01.dp1.sej.co.jp/item-image/105030/5CB451D32AE4FD64F61B3226C09A2312.jpg
ぷりぷり海老と生野菜のサラダ,388.0,419.04,生野菜のサラダにぷりぷりの海老タルタル和え，ゴボウサラダ，マカロニサラダをトッピングし、和風ドレッシングでいただくサラダです。,"卵,乳,小麦,えび",272.0,17.7,19.7,3.5,7.6,3.2,14.2,false,サラダ,サラダ,https://www.sej.co.jp/products/a/item/104846/,https://img.7api-01.dp1.sej.co.jp/item-image/104846/3A880A3BC2E4D29ACB09A520A846DC71.jpg
岐阜の味冷したぬきそば,500.0,540.0,天かすと甘く仕上げた油揚げ煮の冷したぬきそばです。,"卵,乳,小麦,そば",598.0,78.1,23.8,4.3,20.1,4.0,73.8,false,そば・うどん・中華麺,そば,https://www.sej.co.jp/products/a/item/090035/,https://img.7api-01.dp1.sej.co.jp/item-image/090035/0CD77227693B0EEB30A5DBDE5E693D4A.jpg
大根とハムのフレンチドレッシングマリネ,240.0,259.2,薄くスライスした大根とハムをフレンチドレッシングとマヨネーズで和えたコクのあるサラダです。,"卵,乳,小麦",194.0,8.3,16.2,1.6,4.6,1.4,6.7,false,サラダ,サラダ,https://www.sej.co.jp/products/a/item/100240/,https://img.7api-01.dp1.sej.co.jp/item-image/100240/2F0DDD9EBF895EA8F148B8BC38E13C8C.jpg
７プレミアムエールズ５００ｍｌ,245.0,269.5,爽やかな香りとかろやかさが特長の麦芽１００％ビール。シンプルで毎日でも飲み飽きしないデイリービールです。,,,,,,,,,true,お酒,お酒,https://www.sej.co.jp/products/a/item/011379/,https://img.7api-01.dp1.sej.co.jp/item-image/011379/1BB0B422B47E5903913B0EDF15ABE979.jpg
大分名物だんご汁（味噌味）,480.0,518.4,大分県の郷土料理であるだんご汁の味噌味です。,小麦,357.0,68.6,5.6,6.0,11.1,4.9,62.6,false,そば・うどん・中華麺,うどん,https://www.sej.co.jp/products/a/item/094998/,https://img.7api-01.dp1.sej.co.jp/item-image/094998/BC9FD60F3E9F768E5F4935E4237E13E6.jpg
７Ｐ超特撰吟造り醤油たれ串団子３本入,118.0,127.44,香り高いだしでまろやかな味わいのたれをかけた串団子です。原材料高騰により、価格を１０８円（税抜）から１１８円（税抜）に変更させていただきます。,"卵,小麦",132.0,30.9,0.3,0.2,1.6,0.4,30.7,true,スイーツ・アイス,和菓子,https://www.sej.co.jp/products/a/item/111236/,https://img.7api-01.dp1.sej.co.jp/item-image/111236/82B2667D6E8DCB3A98B54A6924C53994.jpg
東海限定香ばし炒めのコク旨チャーハン,430.0,464.4,高温短時間で香ばしく炒め、チャーシューの煮汁で旨味を感じられる食べ進みが良い旨チャーハン,"卵,小麦",738.0,106.8,25.9,0.0,19.3,5.3,106.8,false,お弁当,チルド弁当,https://www.sej.co.jp/products/a/item/042182/,https://img.7api-01.dp1.sej.co.jp/item-image/042182/76D61DCF89E5A319A6D9AD38F6ADDFAE.jpg
７プレミアムたまご蒸しパン,100.0,108.0,たまごの優しい甘さが楽しめる、しっとりとした食感の蒸しパンです,"卵,乳,小麦",359.0,44.0,18.2,2.5,6.1,0.55,41.5,true,パン・シリアル,パン・シリアル,https://www.sej.co.jp/products/a/item/300186/,https://img.7api-01.dp1.sej.co.jp/item-image/300186/231D13D59A6EA9E994F89853416F19E2.jpg
かつお出汁香る海老入り豆乳茶碗蒸し,348.0,375.84,かつお出汁をしっかり感じられる味付けに仕立てた茶碗蒸しです。,"卵,小麦,えび,かに",116.0,4.2,5.2,0.5,13.4,2.2,3.7,false,惣菜,惣菜,https://www.sej.co.jp/products/a/item/100625/,https://img.7api-01.dp1.sej.co.jp/item-image/100625/3A5116E3DBFE7C3D742B0A9C2B26D792.jpg
７プレミアムみかん１８０Ｇ,198.0,213.84,開封後そのまま食べられるフルーツパウチのみかんです,,94.0,23.6,0.0,0.4,0.5,0.0,23.2,true,常温・加工食品,珍味・缶詰,https://www.sej.co.jp/products/a/item/380695/,https://img.7api-01.dp1.sej.co.jp/item-image/380695/55F7B1F22A21C5E9359875DBC2B62C2B.jpg
不二家カントリーマアムカップ,198.0,213.84,,"卵,乳,小麦",,,,,,,,false,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450748/,https://img.7api-01.dp1.sej.co.jp/item-image/450748/F7D438AD7B213BDBEAED15F27157BF71.jpg
ふっくらたまごの天津飯,460.0,496.8,ふっくら玉子とたっぷりのあんに拘った天津飯です。,"卵,小麦",687.0,69.6,37.6,0.9,17.9,4.2,68.7,false,お弁当,チルド弁当,https://www.sej.co.jp/products/a/item/043555/,https://img.7api-01.dp1.sej.co.jp/item-image/043555/9FFF22ED2BD10CBF10E9975C129579B5.jpg
鶏ごぼうおむすび紫峰使用,125.0,135.0,紫峰醤油で炊いた御飯に、味が染み込んだ鶏肉、ごぼう、椎茸を混ぜ込んだおにぎりです。,小麦,234.0,41.7,5.1,1.8,6.2,1.4,39.9,false,おにぎり,その他のおむすび,https://www.sej.co.jp/products/a/item/044370/,https://img.7api-01.dp1.sej.co.jp/item-image/044370/FABB578E7A302C07746269B855A3925B.jpg
７プレミアムのむミルクキャラメルゼリー２４０ｍｌ,188.0,203.04,キャラメル風味のミルクと、キャラメルゼリーの食感が楽しめるスイーツドリンクです。,乳,225.0,40.9,4.8,0.7,4.8,0.24,40.2,true,牛乳・乳製品,牛乳・乳飲料,https://www.sej.co.jp/products/a/item/210070/,https://img.7api-01.dp1.sej.co.jp/item-image/210070/5246D647C878C7AE034622793AE332FB.jpg
海苔弁当３９８,398.0,429.84,ちくわ磯辺揚げに白身フライ、きんぴら炒めなど定番のおかずを盛り付けた海苔弁当です。,"卵,乳,小麦",731.0,122.8,18.7,3.1,19.5,3.5,119.7,false,お弁当,お弁当,https://www.sej.co.jp/products/a/item/044086/,https://img.7api-01.dp1.sej.co.jp/item-image/044086/7FF70F5E442F043935DAC395F523057F.jpg
ラップデリケバブ風チキン,298.0,321.84,ケバブソースで和えた蒸し鶏と、キャベツやレタス、ニンジンなどの野菜をオレンジ色のトルティーヤ生地で巻きました。,"卵,乳,小麦",242.0,27.7,10.3,3.2,11.3,1.7,24.5,false,サンドイッチ・ロールパン,サンドイッチ・ロールパン,https://www.sej.co.jp/products/a/item/052650/,https://img.7api-01.dp1.sej.co.jp/item-image/052650/60FB46FD044FFCA22E103658B95695D8.jpg
７プレミアムいちごジャムパン４個入,158.0,170.64,ほどよい酸味と果肉感のあるいちごジャムを包んだいちごジャムパン４個入りです。,"卵,乳,小麦",84.0,17.3,1.1,0.6,1.7,0.1,16.7,true,パン・シリアル,パン・シリアル,https://www.sej.co.jp/products/a/item/290386/,https://img.7api-01.dp1.sej.co.jp/item-image/290386/D90EA13ED2F4B516CF494CDC7A618150.jpg
香ばしバター醤油コーン,198.0,213.84,醤油とバターで焼成したコーンと蒸したスイートコーンを組み合わせて二度焼きしたおかずにもおつまみにもなる仕立てです。,"乳,小麦",147.0,20.8,5.6,3.5,5.1,1.4,17.3,false,サラダ,サラダ,https://www.sej.co.jp/products/a/item/105083/,https://img.7api-01.dp1.sej.co.jp/item-image/105083/70D570D2AE3BF784EE10EDBA5171AFF7.jpg
美唄風焼き鳥,260.0,280.8,鶏もも肉とレバー、玉ねぎを塩胡椒にニンニクを利かせておつまみに合う味わいに仕上げました,"卵,小麦",181.0,4.0,8.5,0.6,22.5,2.2,3.4,false,惣菜,惣菜,https://www.sej.co.jp/products/a/item/102380/,https://img.7api-01.dp1.sej.co.jp/item-image/102380/5A027A5365387ECAFC89A231285187DF.jpg
野菜とソーセージの具だくさんポトフ,400.0,432.0,野菜と畜肉の旨みが感じられる具だくさんなポトフです。,"卵,乳,小麦",212.0,21.8,10.5,7.5,11.3,3.9,14.3,false,惣菜,惣菜,https://www.sej.co.jp/products/a/item/104944/,https://img.7api-01.dp1.sej.co.jp/item-image/104944/158E54700BB40AFED72918BA8D31BF9C.jpg
コンソメスープマカロニ入り,298.0,321.84,アルファベット型のマカロニを使用した、野菜の旨味を溶け込ませた仕立てのコンソメスープです。,"卵,乳,小麦",99.0,12.1,2.6,2.0,7.8,2.0,10.1,false,惣菜,惣菜,https://www.sej.co.jp/products/a/item/105098/,https://img.7api-01.dp1.sej.co.jp/item-image/105098/34BBA09040F54A237537DFB07C013908.jpg
千切長芋粗切りわさび,258.0,278.64,長芋を使用したおつまみカップデリです。醤油、だし、酢で漬けた長芋の千切りに粗切りのわさびを合わせました。,小麦,49.0,10.8,0.2,1.1,1.5,1.9,9.7,false,サラダ,サラダ,https://www.sej.co.jp/products/a/item/104956/,https://img.7api-01.dp1.sej.co.jp/item-image/104956/138FD2DB35CBA113497BE23F517C4008.jpg
直巻おむすびねぎチャーシュー,168.0,181.44,やわらかく煮込んだ豚チャーシューに、ねぎを組み合わせたおむすびです。,"卵,小麦",249.0,47.5,3.7,2.0,7.4,2.4,45.5,false,おにぎり,直巻おむすび,https://www.sej.co.jp/products/a/item/043666/,https://img.7api-01.dp1.sej.co.jp/item-image/043666/6E3305652A5D73A70F43AA2A54E76C80.jpg
